sample_ID,minADE_k,minFDE_k,MR_k,b-minFDE_k
100056,1.1491234381527031,1.102619522558918,0.0,1.6528231192411922
100057,0.7229310227278462,1.1068919887720123,0.0,1.6843766755160539
100058,0.23327329940805505,0.32686657428552524,0.0,0.8348141541925034
100059,0.4292887785721819,0.17071161668791482,0.0,0.7262151183570207
10006,1.6701033806177594,1.138595551398942,0.0,2.138594164916047
100060,0.5753925018325048,0.605682375985633,0.0,1.0652484904496635
100061,0.1274857533767362,0.22675789908863003,0.0,0.665504931383698
100062,0.6195273710635771,0.7413403359751861,0.0,1.2339605146157728
100063,1.2698005208199485,1.8024770037435023,0.0,2.771960067679835
100064,0.6217515954523685,1.5475550890488203,0.0,2.443067518334877
100065,0.4662574873002404,1.1053839637292562,0.0,1.4237424525848774
100066,0.8508099936074909,0.9579218070736614,0.0,1.8409500226498459
100067,0.23932874118446731,0.15002643795635742,0.0,0.9361613685252567
100068,0.47298934724457,0.841525745258439,0.0,1.6981906392884105
100069,0.5885672943580283,0.9477439802561272,0.0,1.3730425381287472
10007,0.8388157833770772,1.3951006118493663,0.0,1.9919221599970127
100070,0.423616161480165,0.748442828156617,0.0,1.7008284357570584
100071,1.2216730575967663,1.8654185538589565,0.0,2.3662373810197264
100072,0.39980868259958946,0.3851331161069611,0.0,0.9074319405040819
100073,0.8332222694064442,0.7948174364343171,0.0,1.7303299581745901
100074,0.41084644441332524,0.22863210067740725,0.0,0.8075242580765735
100075,0.9803008272311573,2.7582595146737465,1.0,3.633642050776676
100076,0.3107092432140098,0.733486268631622,0.0,1.230024122222038
100077,0.8288583119709012,1.6429534748129855,0.0,2.0251089124719353
100078,0.42303817660703036,0.405515832234567,0.0,0.8537978254231101
100079,0.3678107484978745,0.4900991316244137,0.0,1.3610914745881406
10008,1.2251440265218287,0.9411029011111102,0.0,1.848557011319535
100080,0.21339573504191456,0.6638118466305285,0.0,1.1645331948867699
100081,1.1545269744299973,1.2680738097160509,0.0,1.841803442661174
100082,0.6119554787597915,0.6992948523103185,0.0,1.3629420849902931
100083,0.17664320141327555,0.6682755716140917,0.0,1.186566126896543
100084,0.5061436451443438,0.20176047300419098,0.0,0.7656404806776308
100085,0.36794864316955167,0.6332488326938611,0.0,1.1254843713920335
100086,0.2880691076871581,0.4837590373206342,0.0,1.4393427504823726
100087,0.3447379520031248,0.6866027939899337,0.0,1.178638785476605
100088,0.7028331413305055,0.8737417527610725,0.0,1.3601445979965265
100089,0.16396697936830157,0.36217596050957235,0.0,0.9778417308890217
10009,0.5826289226088114,0.34465522270161847,0.0,0.790962042164444
100090,1.552671125022496,2.4791007835149173,1.0,3.012128030207359
100091,0.7862898264910619,1.1894816617654784,0.0,1.7377676324743008
100092,0.6098179790193204,0.32211224127411037,0.0,0.8014065576145678
100093,0.26397514591123106,0.7211432253049982,0.0,1.3001306507675818
100094,0.3014148700377192,0.2609810804999007,0.0,0.8013462203746768
100095,0.20922703834527034,0.5616440731795936,0.0,1.0394298307810206
100096,0.6431338951583196,1.4630007991897638,0.0,1.9509125104434974
100097,0.3372670258646787,0.5501702914998028,0.0,1.1892806262929005
100098,0.487186567677357,0.9909141293350778,0.0,1.518886749229707
100099,0.15056567928282225,0.3270712390699843,0.0,0.7956709511171631
1001,4.75022895484817,6.82835450292906,1.0,7.2563877957035725
10010,0.4244460392367494,0.7608885235948892,0.0,1.2671731054438862
100100,0.7547462397947071,0.8460705645545293,0.0,1.3315859070247056
100101,0.1883278459825502,0.280472636031723,0.0,0.7418155871164274
100102,0.36977950841535223,0.45414930163146877,0.0,0.9680034754648377
100103,0.6473751838267052,0.8215668626241471,0.0,1.543252260626363
100104,0.8090021592419938,0.895357942895529,0.0,1.4184571987261165
100105,0.8990214812773593,0.6041959806088425,0.0,1.492339647634495
100106,0.44693816059773905,1.8028572516842207,0.0,2.388941172453765
100107,1.4299338627966425,2.113046702896316,1.0,2.641554001076492
100108,0.45768978925377185,0.7347751905503639,0.0,1.3279340450949972
100109,0.7312304388523178,1.4036075948471498,0.0,1.8206591245386128
10011,0.440394509390622,0.16729896356439472,0.0,0.8328502552942096
100110,0.32010801137483774,0.33330688308665574,0.0,0.8166575337932376
100111,0.5427385960901586,1.2088894633359406,0.0,2.014541940221167
100112,1.5644543553837411,0.49915214726656953,0.0,0.959617037718639
100113,0.9299239283087832,1.2898679760121547,0.0,1.6773708015249316
100114,0.3738660389094481,0.46020021718085474,0.0,1.1270994849451959
100115,0.5391938967354594,1.2308514774776054,0.0,1.8655971634121582
100116,0.19415074132184593,0.15183228089377976,0.0,0.7402105764363397
100117,3.0908703769199297,2.044724135451536,1.0,2.5290794156520104
100118,0.222129657796578,0.3890996540503615,0.0,1.0169146939362452
100119,1.3056293697709533,0.6921977922216824,0.0,1.252615394957147
10012,1.1625242601141452,2.4079668275133037,1.0,3.1231640709323636
100120,1.9088896148847012,3.296148964855159,1.0,4.054222924344011
100121,0.6415064077883527,0.31271681899561443,0.0,0.839339298985165
100122,0.6215867642468553,0.9766397446104145,0.0,1.7037799638367361
100123,0.3578926545224447,0.8154087932464874,0.0,1.6667127493223264
